date,sheet,item,verdict,note
2026-08-29,variants.csv,sectionalisation / sectionalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,sentimentalisation / sentimentalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,sermoniser / sermonizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,shlepper / schlepper,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,shlimazel / schlimazel,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,shlockmeister / schlockmeister,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,sniveller / sniveler,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,socialiser / socializer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,solmization / solmisation,reverse,the canonical column is the nonstandard spelling
2026-08-29,variants.csv,souslik / suslik,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,specialiser / specializer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,spelaeologist / speleologist,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,spiritualisation / spiritualization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,sporophyl / sporophyll,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,standardiser / standardizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,steinbok / steenbok,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,subsidiser / subsidizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,succourer / succorer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,syllogiser / syllogizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,symboliser / symbolizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,synezesis / synizesis,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,systematiser / systematizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,systemiser / systemizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tabouret / taboret,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tambac / tombak,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tantaliser / tantalizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,taradiddle / tarradiddle,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,telferage / telpherage,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,temporiser / temporizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tenderisation / tenderization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tendrac / tenrec,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,territorialisation / territorialization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,terrorisation / terrorization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tetraskele / tetraskelion,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,theologiser / theologizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,theoriser / theorizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tittivation / titivation,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,toitoi / toetoe,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tombac / tombak,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,totaliser / totalizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,touraco / turaco,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,trenail / treenail,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tribalisation / tribalization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,troponomy / troponymy,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,trunnel / treenail,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tsoris / tsuris,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tughrik / tugrik,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tumbrel / tumbril,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tupek / tupik,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,turacou / turaco,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,turakoo / turaco,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,tyrocidin / tyrocidine,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,unfavourableness / unfavorableness,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,unitisation / unitization,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,unraveller / unraveler,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,useableness / usableness,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,vapourousness / vaporousness,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,verbaliser / verbalizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,villainage / villeinage,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,virucide / viricide,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,viscosimetry / viscometry,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,vitaliser / vitalizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,vocaliser / vocalizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,vulcaniser / vulcanizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,vulgariser / vulgarizer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,waggonwright / wagonwright,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,weisenheimer / wisenheimer,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,xerophthalmus / xerophthalmia,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,yashmac / yashmak,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,zumbooruck / zamburak,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv,zumbooruk / zamburak,variant,the variant column is the nonstandard spelling
2026-08-29,variants.csv (side ruling),at,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),chilly,adj,an adjective; any noun sense is a nominalisation
2026-08-29,variants.csv (side ruling),congeneric,adj,an adjective; any noun sense is a nominalisation
2026-08-29,variants.csv (side ruling),corey,name,"a personal name, not a common noun"
2026-08-29,variants.csv (side ruling),cory,name,"a personal name, not a common noun"
2026-08-29,variants.csv (side ruling),cosier,adj,an adjective; any noun sense is a nominalisation
2026-08-29,variants.csv (side ruling),cozier,adj,an adjective; any noun sense is a nominalisation
2026-08-29,variants.csv (side ruling),dec,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),eager,adj,an adjective; any noun sense is a nominalisation
2026-08-29,variants.csv (side ruling),eq,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),ex,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),f,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),frenetic,adj,an adjective; any noun sense is a nominalisation
2026-08-29,variants.csv (side ruling),ft,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),g,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),h,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),horsey,adj,an adjective; any noun sense is a nominalisation
2026-08-29,variants.csv (side ruling),horsy,adj,an adjective; any noun sense is a nominalisation
2026-08-29,variants.csv (side ruling),hr,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),in,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),kc,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),lb,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),litoral,adj,an adjective; any noun sense is a nominalisation
2026-08-29,variants.csv (side ruling),littoral,adj,an adjective; any noun sense is a nominalisation
2026-08-29,variants.csv (side ruling),m,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),maxillary,adj,an adjective; any noun sense is a nominalisation
2026-08-29,variants.csv (side ruling),mediaeval,adj,an adjective; any noun sense is a nominalisation
2026-08-29,variants.csv (side ruling),medieval,adj,an adjective; any noun sense is a nominalisation
2026-08-29,variants.csv (side ruling),min,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),ml,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),mm,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),mo,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),ms,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),n,noise,"a letter name or abbreviation, not a playable common noun"
2026-08-29,variants.csv (side ruling),nancy,name,"a personal name, not a common noun"
2026-08-29,variants.csv (side ruling),ng,noise,"a letter name or abbreviation, not a playable common noun"
