word,zipf,countable,uncountable,n_senses,first_gloss,variant_of,flag_reason,wikt_pos_list,wikt_dominant_pos,wikt_abbrev,corpus_n,corpus_dominant,corpus_noun_share,corpus_tag,corpus_name,likely_noun,name_suspect,pos_tags,lemma,pos_overlap,plural_of,verdict,scowl_verdict,scowl_size,scowl_pos,scowl_american_standard
flashmob,2.08,0,0,1,Alternative spelling of flash mob.,flash mob,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
kantar,2.08,0,0,1,"A unit of weight used in Eastern Mediterranean countries, varying from place to place (44.93 kg in Egypt).",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
malm,2.08,1,1,2,"A soft, crumbly, chalky, grayish limestone.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
megafauna,2.08,0,0,2,"The large animals of a given region or time, considered as a group.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
satcom,2.08,0,1,1,Alternative form of satcoms (“satellite communications”).,satcoms,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
taluka,2.08,0,0,1,Alternative form of taluk.,taluk,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
tosa,2.08,0,0,1,A Japanese breed of fighting dog,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
vermeil,2.08,0,0,3,Vermilion; bright red.,,,noun:3;adj:2,noun,False,1,OTHER,0.0,,False,True,False,,,,,,noun,70,n:1;v:1;m:1,True
archrival,2.07,0,0,1,A chief rival.,,,noun:1,noun,False,2,NOUN,0.5,,False,True,False,,,adjective-like (morphology),,,noun,70,n:1,True
arris,2.07,0,0,4,A sharp edge or ridge formed by the intersection of two surfaces,aris,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
biodegradation,2.07,1,1,1,The decomposition of any material by microorganisms.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
bipod,2.07,0,0,1,A two-legged stand or organism.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
braai,2.07,1,1,3,"A barbecue (grill), especially an open outdoor grill built specifically for the purpose of braaing.",,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bytecode,2.07,1,1,1,P-code (various forms of instruction sets designed for efficient execution by a software interpreter as well as being suitable for further compilation into machine code).,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
clubman,2.07,0,0,2,A man who attends a social club.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
focaccia,2.07,1,1,2,"A flatbread similar in style, composition, and texture to modern pizza doughs and topped with herbs, cheese and other products. Focaccia typically consists of high-gluten flour, oil, water, sugar, sal",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
heartworm,2.07,1,1,2,"A parasitic organism that afflicts dogs, of species Dirofilaria immitis of roundworms.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
hotfix,2.07,0,0,1,A cumulative package of one or more files used to address a problem in a software product.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
kaizen,2.07,1,1,2,A Japanese business practice of continuous improvement in performance and productivity.,,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
kobold,2.07,0,0,3,"An ambivalent, sometimes vindictive, spirit that is capable of materialising as an object or human, often a child; a sprite.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
malthouse,2.07,0,0,1,A plant where malt is produced.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
mirador,2.07,0,0,1,A tower that offers a panoramic view.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
overman,2.07,0,0,2,"A person who supervises others; a supervisor, especially in a mine.",,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
pash,2.07,0,0,7,A passionate kiss.,,,noun:7;verb:4,noun,False,0,,,,False,True,False,,,,,,noun,70,v:2;n:1,True
pullup,2.07,0,0,2,"An exercise done for strengthening the arms and upper body, in which one lifts one's own weight while hanging from a bar.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
rocketeer,2.07,0,0,1,"Somebody who designs, launches, operates, or travels in a rocket.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
sorbitol,2.07,1,1,1,"A faintly sweet alcohol C₆H₁₄O₆ that occurs in some fruits, is made synthetically, and is used especially as a humectant and softener and in making ascorbic acid.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
strummer,2.07,0,0,1,One who strums a stringed musical instrument.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
zaibatsu,2.07,0,0,2,"A large business conglomerate founded under the Empire of Japan, generally controlled by a single family or individual.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
backswing,2.06,0,0,1,"The preparatory stroke preceding that which produces contact with the target. Normally associated with sports using an implement such as a bat, club, racket or stick.",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:2,True
battlecruiser,2.06,0,0,3,"A fast warship with thicker armor and heavier guns than a typical cruiser, but with armor, armament, or both still inferior to that of a dreadnought battleship; designed to act as an advanced scout of",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bothy,2.06,0,0,3,"A small cottage or hut; specifically (Scotland), one often left unlocked for communal use in a remote, often mountainous, area by hikers, labourers, etc.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
ductwork,2.06,1,1,1,The system of ducts in a particular building.,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:2,True
formate,2.06,0,0,1,Any salt or ester of formic acid.,,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
giftedness,2.06,1,1,1,The property of being gifted.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
gluconeogenesis,2.06,0,1,1,"The metabolic process in which glucose is formed, mostly in the liver, from non-carbohydrate precursors",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
isolator,2.06,0,0,3,An electrical device that detects short circuits and isolates them.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
knotweed,2.06,0,0,1,"Any of several plants of the genus Polygonum, with jointed stems and inconspicuous flowers",,,noun:1,noun,False,0,,,,False,True,False,,,"verb form (-ed, morphology)",,,noun,70,n:1,True
pinta,2.06,0,1,3,A pint of milk.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
preproduction,2.06,0,1,2,"All the preliminary arrangements that are made before the start of a project, especially before the filming of a movie.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
rollerball,2.06,0,0,2,A kind of ballpoint pen with a spherical nib that uses water-based liquid or gelled ink.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
satnav,2.06,1,1,3,A satellite navigation system.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
shorthair,2.06,0,0,1,"Any of several breeds of domestic cat with relatively short hair, a slender body and a large head.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
tolerability,2.06,1,1,1,The quality or state of being tolerable.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
vorticity,2.06,1,1,1,A property of a fluid flow related to local angular rotation; defined as the curl of the flow's velocity field.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
backplane,2.05,0,0,1,"A circuit board that connects several connectors in parallel to each other, so that each pin of each connector is linked to the same relative pin of all the other connectors, forming a computer bus.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bateau,2.05,0,0,1,"A small, flat-bottomed type of boat.",,,noun:1,noun,False,2,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
bice,2.05,1,1,2,"A pale blue pigment, prepared from the native blue carbonate of copper, or from smalt.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
bort,2.05,1,1,1,"The shards or fragments removed from diamonds during cutting, used for industrial purposes such as abrasives in cutting, drilling or grinding tools; a poorly crystallized diamond.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
coprocessor,2.05,0,0,1,"An additional microprocessor used to supplement the functionality of the central processing unit, performing tasks such as floating-point arithmetic (floating-point unit) or graphics calculations (gra",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
delamination,2.05,1,1,2,"The separation of the layers of a laminar composite material as a result of repeated stress, or failure of the adhesive",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
elderflower,2.05,0,0,1,"The blossom of the elderberry, often specifically the European species Sambucus nigra",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
groundout,2.05,0,0,1,Alternative form of ground out.,ground out,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
piscina,2.05,0,0,2,A drained basin near a church's altar for the disposal of water from liturgical ablutions.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
signee,2.05,0,0,1,"One who is signed (signed up, enlisted) by someone else; thus, one who signs a contract, especially in athletic contexts.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
stereochemistry,2.05,1,1,2,"the branch of chemistry that involves the spatial arrangement of the atoms of molecules, and studies how this affects the physical and chemical properties of such species",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
alkylation,2.04,0,0,1,Any reaction in which an alkyl group is added to a molecule; used in the production of high-octane petroleum fuels.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
carryout,2.04,1,1,2,Food that is intended to be eaten off the premises from which it is bought.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,aj:1;n:1,True
castellan,2.04,0,0,2,A feudal lord with a fortified manor.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
estancia,2.04,0,0,1,A large rural estate in Latin America; a kind of ranch.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
firestarter,2.04,0,0,2,Someone who starts a fire or fires.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
hade,2.04,0,0,3,"State; order, estate, rank, degree, or quality.",,,noun:3;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2;v:1,True
hance,2.04,0,0,2,"A curve or arc, especially in architecture or in the design of a ship.",,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
kluge,2.04,0,0,2,"Something that should not work, but does.",,,noun:2;verb:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
lactam,2.04,0,0,1,"Any of a class of cyclic amides that are the nitrogen analogs of lactones, formed by heating amino acids; the tautomeric enol forms are known as lactims.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
microblogging,2.04,0,1,1,The writing or publishing of a microblog.,,,noun:1;verb:1,noun,False,1,VERB,0.0,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
monadnock,2.04,0,0,1,A hill or mountain standing isolated above a predominantly flat plain.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
osteogenesis,2.04,1,1,1,The formation and development of bone.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
petersham,2.04,1,1,3,"A style of heavy overcoat, originally one with a short cloak on the shoulder; also, a style of frock coat with slanted pockets and velvet trimmings.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
powerlifter,2.04,0,0,1,One who performs powerlifting.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
saker,2.04,0,0,2,A falcon (Falco cherrug) native of Southern Europe and Asia.,,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
viridian,2.04,1,1,2,A bluish-green pigment made from chromium sesquioxide.,,,noun:2;adj:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
wideout,2.04,0,0,1,A wide receiver.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
antisemite,2.03,0,0,1,Alternative form of anti-Semite.,anti-Semite,spelling variant of another word (Wiktionary gloss),noun:1,noun,False,0,,,,False,False,False,,,,,,noun,70,n:1,True
bencher,2.03,0,0,5,A senior member of a law society in a Canadian province (except New Brunswick).,,,noun:5,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bushcraft,2.03,1,1,1,"The skills needed to survive in the bush, and by extension in any natural environment.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
communitarian,2.03,0,0,2,An adherent of communitarianism.,,,adj:2;noun:2,adj,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
essentialist,2.03,0,0,1,An advocate of essentialism.,,,adj:1;noun:1,adj,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
fennec,2.03,0,0,1,"A small fox of the species Vulpes zerda, found in the Sahara (excluding the coast) and having distinctive oversized ears.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
frater,2.03,0,0,3,A monk.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
landform,2.03,0,0,1,"Any geological feature, such as a mountain or valley.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
lapa,2.03,0,0,2,"An open structure in South Africa, typically a thatched roof supported by wooden poles.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
misidentification,2.03,1,1,1,An instance of misidentifying; an erroneous identification.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
preventer,2.03,0,0,3,"One who, or that which, prevents.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
redfin,2.03,0,0,3,"A common shiner, a small North American dace of species Luxilus cornutus.",,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
tache,2.03,0,0,3,"Moustache, mustache.",,,noun:3,noun,False,4,PROPN,0.0,,False,True,False,,,,,,noun,70,n:1,True
wakeboarding,2.03,0,1,1,"A water sport where a rider on a small board is towed by a motor boat, attached by a cable.",,,noun:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
wantage,2.03,0,1,1,want; lack; deficiency,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
antiterrorism,2.02,0,1,1,Activity aiming at opposing or preventing terrorism.,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
broch,2.02,0,0,1,"A type of Iron Age stone tower with hollow double-layered walls found on Orkney, Shetland, in the Hebrides and parts of the Scottish mainland.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
evapotranspiration,2.02,1,1,1,"The transfer of water from the surface of the earth to the atmosphere by evaporation, sublimation and transpiration.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
mediumship,2.02,1,1,1,The state of being a medium (psychic conduit); purported ability to mediate communication between spirits of the dead and living human beings.,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:1,True
multilateralism,2.02,1,1,2,"Unbiased trade between nations, in contrast to bilateralism.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:2,True
paan,2.02,1,1,1,"A psychoactive preparation of betel leaf combined with areca nut and/or cured tobacco, chewed recreationally in Asia; such a preparation served wrapped in the leaf.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
phenology,2.02,0,1,1,The study of the effect of climate on periodic biological phenomena.,,,noun:1,noun,False,1,NOUN,1.0,,False,True,False,,,,,,noun,70,n:2,True
pneuma,2.02,0,0,3,A neume.,,,noun:3,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
prescriber,2.02,0,0,2,"A person who prescribes medication (usually a physician, physician assistant, or nurse practitioner).",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
pube,2.02,0,0,1,A single pubic hair.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
raki,2.02,1,1,1,A Turkish liqueur flavored with anise.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
backhouse,2.01,0,0,2,"An outbuilding behind the main building, or an annex attached to the rear of it; especially, a scullery or washhouse.",,,noun:2,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bandh,2.01,0,0,1,"A general strike, shutdown, or other form of protest used in South Asia in which a substantial portion of the population stays home and does not report to work.",,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
bookselling,2.01,0,1,1,The sale of books.,,,noun:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:2,True
habilitation,2.01,1,1,4,Equipment; qualification.,,,noun:4,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
infringer,2.01,0,0,1,One who infringes.,,,noun:1,noun,False,0,,,,False,True,False,,,,,,noun,70,n:1,True
kitesurfing,2.01,0,1,1,"A type of kiteboarding that happens in the water, where the rider is on a surfboard and is propelled by a power kite.",,,noun:1;verb:1,noun,False,0,,,,False,True,False,,,"verb form (-ing, morphology)",,,noun,70,n:1,True
