name,in_namenet,in_wikipedia,also_oewn_noun
thespis,True,True,False
thessalia,True,False,False
thessalonica,True,False,False
thessaloniki,True,True,False
thessaly,True,True,False
thetis,False,True,False
thevetia,True,True,False
thibet,True,False,False
thielavia,True,True,False
thiobacteriaceae,True,False,False
thiry,True,False,False
thlaspi,True,True,False
thomas,True,False,False
thomism,False,True,False
thomomys,True,False,False
thompson,True,False,False
thomson,True,False,False
thor,True,True,False
thoreau,True,False,False
thorndike,True,False,False
thornton,True,False,False
thorpe,True,False,False
thorshavn,True,False,False
thoth,True,True,False
thrace,True,True,False
thraupidae,True,False,False
threskiornis,True,True,False
threskiornithidae,True,True,False
thrinax,True,True,False
thripidae,True,True,False
thryothorus,True,False,False
thucydides,True,True,False
thuja,True,True,False
thujopsis,True,True,False
thule,True,True,False
thunbergia,True,True,False
thunderer,True,False,True
thunnus,True,True,False
thurber,True,False,False
thuringia,True,True,False
thursday,False,True,False
thylacinus,True,True,False
thylogale,True,False,False
thymelaeaceae,True,True,False
thymelaeales,True,False,False
thymus,True,True,True
thyreophora,True,True,False
thysanocarpus,True,True,False
thysanoptera,True,False,False
thysanura,True,True,False
tiamat,True,True,False
tianjin,True,True,False
tiarella,True,True,False
tiber,True,True,False
tiberius,True,True,False
tibet,True,True,False
tibicen,True,True,False
tibur,True,False,False
tichodroma,True,True,False
ticino,True,True,False
ticonderoga,True,False,False
tidewater,True,False,True
tientsin,True,False,False
tiepolo,True,False,False
tiffany,True,False,False
tiflis,True,False,False
tigers,True,False,False
tigris,True,True,False
tijuana,True,True,False
tilapia,True,True,False
tilden,True,False,False
tilia,True,True,False
tiliaceae,True,True,False
tiliomycetes,True,False,False
tillandsia,True,True,False
tilletia,True,True,False
tilletiaceae,True,False,False
tillich,True,True,False
timalia,True,False,False
timaliidae,True,False,False
timbuktu,True,True,False
timgad,True,True,False
timimoun,True,True,False
timor,True,True,False
timothy,True,False,True
timur,True,True,False
tinamidae,True,False,False
tinamiformes,True,False,False
tinbergen,True,True,False
tinca,True,True,False
tindal,True,False,False
tindale,True,False,False
tinea,True,False,True
tineidae,True,True,False
tineoidea,True,True,False
tineola,True,True,False
tingidae,True,True,False
tintoretto,True,True,False
tipuana,True,True,False
tipulidae,True,True,False
tirana,True,True,False
tiresias,True,True,False
tirol,True,False,False
tisiphone,True,True,False
titaness,True,False,False
titanosauridae,True,False,False
titanosaurus,True,True,False
titian,True,True,False
tito,True,False,False
titus,True,True,False
tiu,True,False,False
tivoli,True,False,False
tlingit,False,True,False
tobago,True,True,False
tobey,True,True,False
tobin,True,False,False
tobit,True,False,False
tocantins,True,True,False
tocqueville,True,False,False
todd,True,False,False
todea,True,True,False
todidae,True,False,False
todus,True,True,False
tofieldia,True,True,False
togo,True,True,False
tojo,True,False,False
tokio,True,False,False
toklas,True,False,False
tokyo,True,True,False
tolbukhin,True,False,False
toledo,True,False,False
tolkien,True,False,False
tolmiea,True,True,False
tolstoy,True,False,False
toltec,False,True,False
tolypeutes,True,True,False
tombaugh,True,False,False
tombigbee,True,False,False
tomistoma,True,True,False
tonga,False,True,False
toona,True,True,False
topeka,True,False,False
torah,False,True,False
torino,True,False,False
toronto,True,True,False
torpedinidae,True,True,False
torpediniformes,True,False,False
torquemada,True,False,False
torreon,True,False,False
torreya,True,True,False
torricelli,True,False,False
tortricidae,True,True,False
tory,False,True,False
toscana,True,False,False
toscanini,True,False,False
toulon,True,True,False
toulouse,True,True,False
tourette,True,False,False
tours,True,True,False
town,False,True,True
townsend,True,False,False
townsendia,True,False,False
toxicodendron,True,True,False
toxostoma,True,True,False
toxotes,True,False,False
toxotidae,True,False,False
toynbee,True,True,False
toyohashi,True,True,False
toyonaka,True,False,False
toyota,True,True,False
trablous,True,False,False
trachelospermum,True,True,False
tracheophyta,True,False,False
trachinotus,True,False,False
trachipteridae,True,False,False
trachipterus,True,True,False
trachurus,True,True,False
tracy,True,False,False
tradescant,True,False,False
tradescantia,True,True,False
trafalgar,True,False,False
tragelaphus,True,True,False
tragopogon,True,True,False
tragulidae,True,False,False
tragulus,True,True,False
trajan,True,True,False
transcaucasia,True,False,False
transdniester,True,False,False
transnistria,True,False,False
transvaal,True,False,False
transylvania,True,True,False
trapa,True,False,False
trapaceae,True,False,False
trasimeno,True,False,False
traubel,True,False,False
trautvetteria,True,True,False
treasury,False,True,True
tree,True,True,True
trema,True,False,False
trematoda,True,True,False
tremella,True,True,False
tremellaceae,True,True,False
tremellales,True,True,False
trent,True,False,False
trento,True,True,False
trenton,True,False,False
trephritidae,True,False,False
treponemataceae,True,True,False
trevelyan,True,False,False
trevino,True,False,False
trevithick,True,True,False
triaenodon,True,False,False
triakidae,True,False,False
trialeurodes,True,True,False
triangle,True,True,True
triangulum,True,True,False
triassic,True,True,False
triatoma,True,True,False
tribolium,True,False,False
tribonema,True,True,False
tribonemaceae,True,False,False
tribulus,True,True,False
trichechidae,True,True,False
trichechus,True,False,False
trichiuridae,True,False,False
trichoceros,True,True,False
trichodontidae,True,True,False
trichoglossus,True,True,False
tricholoma,True,True,False
tricholomataceae,True,True,False
trichomanes,True,True,False
trichophaga,True,True,False
trichophyton,True,True,False
trichoptera,True,False,False
trichostema,True,True,False
trichostigma,True,True,False
trichosurus,True,False,False
trichys,True,False,False
tridacna,True,True,False
tridacnidae,True,False,False
trifolium,True,False,False
triga,True,False,False
triglidae,True,True,False
triglinae,True,True,False
triglochin,True,True,False
trigonella,True,True,False
trilby,True,True,True
trilisa,True,True,False
trilliaceae,True,True,False
trilling,True,True,False
trimorphodon,True,True,False
trimurti,True,True,False
trinectes,True,True,False
tringa,True,True,False
trinidad,True,True,False
trinity,True,True,True
trionychidae,True,True,False
trionyx,True,True,False
triops,True,True,False
triopsidae,True,False,False
triosteum,True,False,False
triostium,True,False,False
tripleurospermum,True,True,False
triplochiton,True,True,False
tripoli,True,False,True
tristan,True,True,False
tristram,True,False,False
triticum,True,False,False
triton,True,False,True
triturus,True,True,False
trochilidae,True,False,False
trogium,True,True,False
troglodytes,True,False,False
troglodytidae,True,False,False
trogonidae,True,False,False
trogoniformes,True,False,False
trollius,True,True,False
trollope,True,True,False
trombicula,True,True,False
trombiculidae,True,True,False
trombidiidae,True,True,False
trondheim,True,True,False
trondheimsfjord,True,False,False
tropaeolaceae,True,False,False
tropaeolum,True,True,False
tropidoclonion,True,True,False
trot,False,True,True
trotsky,True,False,False
trotskyism,False,True,False
troy,True,True,True
truffaut,True,False,False
truman,True,False,False
trumbo,True,False,False
trumbull,True,False,False
truncocolumella,True,True,False
truth,True,True,True
trypetidae,True,False,False
tsaritsyn,True,False,False
tsimshian,False,True,False
tsuga,True,True,False
tsushima,True,False,False
tuamotus,True,False,False
tuber,True,True,True
tuberaceae,True,True,False
tuberales,True,False,False
tubercularia,True,True,False
tuberculariaceae,True,False,False
tubman,True,False,False
tubulidentata,True,False,False
tucana,True,True,False
tuchman,True,True,False
tucker,True,False,True
tucson,True,False,False
tuesday,False,True,False
tugela,True,False,False
tuileries,True,False,False
tulipa,True,False,False
tully,True,False,False
tulostoma,True,True,False
tulostomaceae,True,False,False
tulostomataceae,True,False,False
tulsa,True,False,False
tums,False,True,False
tunga,True,False,False
tunguska,True,False,False
tunicata,True,False,False
tunis,True,True,False
tunisia,True,True,False
tunney,True,False,False
tupaia,True,False,False
tupaiidae,True,True,False
tupelo,True,True,True
tupinambis,True,True,False
tupungatito,True,True,False
tupungato,True,True,False
turbatrix,True,True,False
turbellaria,True,True,False
turdidae,True,False,False
turdinae,True,True,False
turdus,True,False,False
turgenev,True,False,False
turgot,True,True,False
turin,True,True,False
turing,True,False,False
turkestan,True,True,False
turkey,True,True,True
turkistan,True,False,False
turkmenia,True,False,False
turkmenistan,True,True,False
turkomen,True,False,False
turner,True,False,True
turnicidae,True,False,False
turnix,True,False,False
turpin,True,False,False
turritis,True,True,False
tursiops,True,False,False
tuscaloosa,True,False,False
tuscany,True,True,False
tuskegee,True,False,False
tussaud,True,False,False
tussilago,True,True,False
tutankhamen,True,False,False
tutankhamun,True,False,False
tutelo,False,True,False
tutsi,False,True,False
tutu,True,False,True
tuvalu,True,True,False
twin,False,True,True
twinkie,False,True,False
twins,True,False,True
tyche,True,True,False
tylenchidae,True,True,False
tylenchus,True,True,False
tyler,True,False,False
tympanuchus,True,True,False
tyndale,True,False,False
tyndall,True,True,False
tyne,True,False,False
typha,True,True,False
typhaceae,True,True,False
typhlopidae,True,True,False
typhon,False,True,False
tyr,True,False,False
tyranni,True,True,False
tyrannidae,True,False,False
tyrannus,True,False,False
tyre,True,False,True
tyrol,True,True,False
tyrr,True,False,False
tyson,True,True,False
tyto,True,True,False
tytonidae,True,False,False
tzara,True,False,False
uca,True,False,False
ufa,True,True,False
uganda,True,True,False
ugaritic,False,True,False
uhland,True,False,False
uintatheriidae,True,False,False
uintatherium,True,True,False
ukraine,True,True,False
ukrayina,True,False,False
ulaanbaatar,True,True,False
ulanova,True,False,False
ulex,True,True,False
ulfila,True,False,False
ulfilas,True,True,False
ullr,False,True,False
ulmaceae,True,True,False
ulmus,True,False,False
ulster,True,True,True
ultrasuede,False,True,False
ulva,True,True,False
ulvaceae,True,True,False
ulvales,True,True,False
ulvophyceae,True,True,False
ulysses,True,False,False
uma,True,False,False
umbellales,True,False,False
umbelliferae,True,False,False
umbellularia,True,True,False
umbria,True,True,False
umbrina,True,True,False
umbundu,False,True,False
umma,False,True,False
ummah,False,True,False
undset,True,False,False
unio,True,False,False
union,True,False,True
unionidae,True,True,False
unitarianism,False,True,False
untermeyer,True,True,False
upanishad,True,False,False
upanishads,True,False,False
updike,True,True,False
upjohn,True,True,False
uppsala,True,True,False
upsala,True,False,False
upupa,True,False,False
upupidae,True,False,False
ur,True,True,False
urals,True,False,False
urania,True,True,False
uranoscopidae,True,False,False
uranus,True,True,False
urbana,True,False,False
urd,True,False,False
urdu,False,True,False
uredinales,True,False,False
urey,True,False,False
urga,True,False,False
urginea,True,False,False
uria,True,True,False
urmia,True,True,False
urochorda,True,False,False
urochordata,True,False,False
urocyon,True,True,False
urocystis,True,True,False
urodella,True,False,False
urophycis,True,True,False
uropsilus,True,True,False
uropygi,True,True,False
urosaurus,True,True,False
ursidae,True,False,False
ursus,True,False,False
urth,True,False,False
urtica,True,True,False
urticaceae,True,True,False
urticales,True,True,False
urubupunga,True,False,False
urubupungá,True,False,False
uruguay,True,True,False
ushas,True,True,False
usher,True,False,True
uskub,True,False,False
usnea,True,True,False
usneaceae,True,False,False
ussher,True,False,False
ustilaginaceae,True,True,False
ustilaginales,True,True,False
ustilaginoidea,True,True,False
ustilago,True,True,False
ustinov,True,True,False
